taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6093856	Parkesia noveboracensis (J.F.Gmelin, 1789)	6093856	Parkesia noveboracensis (J.F.Gmelin, 1789)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Parkesia	6093857	Parkesia noveboracensis	6093856	LC
2481959	Gavia arctica (Linnaeus, 1758)	2481959	Gavia arctica (Linnaeus, 1758)	214	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia arctica	2481959	LC
5959092	Bubo bubo (Linnaeus, 1758)	5959092	Bubo bubo (Linnaeus, 1758)	100	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo bubo	5959092	LC
2498264	Aythya collaris (Donovan, 1809)	2498264	Aythya collaris (Donovan, 1809)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya collaris	2498264	LC
2498302	Oxyura leucocephala (Scopoli, 1769)	2498302	Oxyura leucocephala (Scopoli, 1769)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Oxyura	2498299	Oxyura leucocephala	2498302	EN
9813242	Falco columbarius Linnaeus, 1758	9813242	Falco columbarius Linnaeus, 1758	556	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco columbarius	9813242	LC
5739359	Iduna caligata (Lichtenstein, 1823)	5739359	Iduna caligata (Lichtenstein, 1823)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Iduna	3241698	Iduna caligata	5739359	LC
2481174	Larus fuscus Linnaeus, 1758	2481174	Larus fuscus Linnaeus, 1758	11997	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Larus	2481126	Larus fuscus	2481174	LC
2491557	Emberiza schoeniclus (Linnaeus, 1758)	2491557	Emberiza schoeniclus (Linnaeus, 1758)	8482	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza schoeniclus	2491557	LC
2493118	Acrocephalus scirpaceus (Hermann, 1804)	2493118	Acrocephalus scirpaceus (Hermann, 1804)	4630	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus scirpaceus	2493118	LC
2484918	Tichodroma muraria (Linnaeus, 1766)	2484918	Tichodroma muraria (Linnaeus, 1766)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tichodromidae	6101032	Tichodroma	2484917	Tichodroma muraria	2484918	LC
2487871	Periparus ater (Linnaeus, 1758)	2487871	Periparus ater (Linnaeus, 1758)	1638	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Periparus	7736104	Periparus ater	2487871	LC
2498384	Callonetta leucophrys (Vieillot, 1816)	2498384	Callonetta leucophrys (Vieillot, 1816)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Callonetta	2498383	Callonetta leucophrys	2498384	LC
9705453	Parus major Linnaeus, 1758	9705453	Parus major Linnaeus, 1758	28521	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Parus	2487923	Parus major	9705453	LC
2498167	Anser caerulescens (Linnaeus, 1758)	2498165	Chen caerulescens (Linnaeus, 1758)	117	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Chen	2498159	Chen caerulescens	2498165	LC
2475365	Coracias garrulus Linnaeus, 1758	2475365	Coracias garrulus Linnaeus, 1758	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Coraciidae	9307	Coracias	2475359	Coracias garrulus	2475365	LC
7634625	Emberiza calandra Linnaeus, 1758	7634625	Emberiza calandra Linnaeus, 1758	74	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza calandra	7634625	LC
2480863	Nycticorax nycticorax (Linnaeus, 1758)	2480863	Nycticorax nycticorax (Linnaeus, 1758)	81	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Nycticorax	2480856	Nycticorax nycticorax	2480863	LC
2498026	Anser erythropus (Linnaeus, 1758)	2498026	Anser erythropus (Linnaeus, 1758)	239	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser erythropus	2498026	VU
2498065	Anas flavirostris Vieillot, 1816	2498065	Anas flavirostris Vieillot, 1816	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas flavirostris	2498065	LC
5228228	Tetrax tetrax (Linnaeus, 1758)	5228228	Tetrax tetrax (Linnaeus, 1758)	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Tetrax	5228227	Tetrax tetrax	5228228	NT
2498352	Somateria mollissima (Linnaeus, 1758)	2498352	Somateria mollissima (Linnaeus, 1758)	2271	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Somateria	2498349	Somateria mollissima	2498352	NT
2478523	Picus viridis Linnaeus, 1758	2478523	Picus viridis Linnaeus, 1758	5093	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picus	2478487	Picus viridis	2478523	LC
2481728	Tringa ochropus Linnaeus, 1758	2481728	Tringa ochropus Linnaeus, 1758	2205	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa ochropus	2481728	LC
2481744	Calidris melanotos (Vieillot, 1819)	2481744	Calidris melanotos (Vieillot, 1819)	86	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris melanotos	2481744	LC
2498415	Upupa epops Linnaeus, 1758	2498415	Upupa epops Linnaeus, 1758	62	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Upupidae	5293	Upupa	8349133	Upupa epops	2498415	LC
2480537	Buteo buteo (Linnaeus, 1758)	2480537	Buteo buteo (Linnaeus, 1758)	20842	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo buteo	2480537	LC
2481035	Falco subbuteo Linnaeus, 1758	2481035	Falco subbuteo Linnaeus, 1758	1549	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco subbuteo	2481035	LC
2492854	Lanius minor Gmelin, 1788	2492854	Lanius minor Gmelin, 1788	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius minor	2492854	LC
9510564	Turdus migratorius Linnaeus, 1766	9510564	Turdus migratorius Linnaeus, 1766	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus migratorius	9510564	LC
2474377	Fulica atra Linnaeus, 1758	2474377	Fulica atra Linnaeus, 1758	29379	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica atra	2474377	LC
2482048	Tachybaptus ruficollis (Pallas, 1764)	2482048	Tachybaptus ruficollis (Pallas, 1764)	5516	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus ruficollis	2482048	LC
2481353	Fratercula arctica (Linnaeus, 1758)	2481353	Fratercula arctica (Linnaeus, 1758)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Fratercula	2481352	Fratercula arctica	2481353	VU
5231646	Acanthis hornemanni (Holböll, 1843)	5231646	Acanthis hornemanni (Holböll, 1843)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Acanthis	6782561	Acanthis hornemanni	5231646	NE
2493660	Estrilda astrild (Linnaeus, 1758)	2493660	Estrilda astrild (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda astrild	2493660	LC
5228695	Apus pallidus (Shelley, 1870)	5228695	Apus pallidus (Shelley, 1870)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus pallidus	5228695	LC
2474621	Porzana porzana (Linnaeus, 1766)	2474621	Porzana porzana (Linnaeus, 1766)	183	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana porzana	2474621	LC
2480328	Pluvialis dominica (Statius Muller, 1776)	2480328	Pluvialis dominica (Statius Muller, 1776)	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis dominica	2480328	LC
2492576	Muscicapa striata (Pallas, 1764)	2492576	Muscicapa striata (Pallas, 1764)	1436	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Muscicapa	2483240	Muscicapa striata	2492576	LC
2481957	Gavia adamsii (G.R.Gray, 1859)	2481957	Gavia adamsii (G.R.Gray, 1859)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia adamsii	2481957	NT
6065844	Leucophaeus atricilla (Linnaeus, 1758)	6065844	Leucophaeus atricilla (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus atricilla	6065844	NE
2498344	Cygnus atratus (Latham, 1790)	2498344	Cygnus atratus (Latham, 1790)	652	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Cygnus	2498334	Cygnus atratus	2498344	LC
5232437	Branta canadensis (Linnaeus, 1758)	5232437	Branta canadensis (Linnaeus, 1758)	9619	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta canadensis	5232437	LC
9515886	Hirundo rustica Linnaeus, 1758	9515886	Hirundo rustica Linnaeus, 1758	13843	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo rustica	9515886	LC
2484340	Icterus galbula (Linnaeus, 1758)	2484340	Icterus galbula (Linnaeus, 1758)	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus galbula	2484340	LC
9613112	Emberiza melanocephala Scopoli, 1769	9613112	Emberiza melanocephala Scopoli, 1769	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza melanocephala	9613112	LC
2494686	Carduelis carduelis (Linnaeus, 1758)	2494686	Carduelis carduelis (Linnaeus, 1758)	11656	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carduelis	2494621	Carduelis carduelis	2494686	LC
2487385	Remiz pendulinus (Linnaeus, 1758)	2487385	Remiz pendulinus (Linnaeus, 1758)	64	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Remizidae	9344	Remiz	2487382	Remiz pendulinus	2487385	LC
5229131	Vanellus indicus (Boddaert, 1783)	5229131	Vanellus indicus (Boddaert, 1783)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Vanellus	3242344	Vanellus indicus	5229131	LC
5231209	Passer hispaniolensis (Temminck, 1820)	5231209	Passer hispaniolensis (Temminck, 1820)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Passer	2492321	Passer hispaniolensis	5231209	LC
9362842	Junco hyemalis (Linnaeus, 1758)	9362842	Junco hyemalis (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Junco	2492009	Junco hyemalis	9362842	LC
2481742	Calidris mauri (Cabanis, 1857)	2481742	Calidris mauri (Cabanis, 1857)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris mauri	2481742	LC
2481121	Chlidonias hybrida (Pallas, 1811)	2481121	Chlidonias hybrida (Pallas, 1811)	247	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chlidonias	2481118	Chlidonias hybrida	2481121	LC
2498256	Aythya valisineria (A.Wilson, 1814)	2498256	Aythya valisineria (A.Wilson, 1814)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya valisineria	2498256	LC
2481770	Calidris bairdii (Coues, 1861)	2481770	Calidris bairdii (Coues, 1861)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris bairdii	2481770	LC
2490244	Anthus hodgsoni Richmond, 1907	2490244	Anthus hodgsoni Richmond, 1907	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus hodgsoni	2490244	LC
2493217	Hippolais languida (Hemprich & Ehrenberg, 1833)	2493217	Hippolais languida (Hemprich & Ehrenberg, 1833)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Hippolais	2493213	Hippolais languida	2493217	LC
2494459	Carpodacus erythrinus (Pallas, 1770)	2494459	Carpodacus erythrinus (Pallas, 1770)	70	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus erythrinus	2494459	LC
2480764	Threskiornis aethiopicus (Latham, 1790)	2480764	Threskiornis aethiopicus (Latham, 1790)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Threskiornithidae	5288	Threskiornis	2480763	Threskiornis aethiopicus	2480764	LC
5231763	Prunella modularis (Linnaeus, 1758)	5231763	Prunella modularis (Linnaeus, 1758)	9790	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Prunellidae	5273	Prunella	2495070	Prunella modularis	5231763	LC
2481720	Tringa melanoleuca (Gmelin, 1789)	2481720	Tringa melanoleuca (Gmelin, 1789)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa melanoleuca	2481720	LC
2493012	Cettia cetti (Temminck, 1820)	2493012	Cettia cetti (Temminck, 1820)	2379	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cettiidae	6100900	Cettia	2492997	Cettia cetti	2493012	LC
2495455	Columba palumbus Linnaeus, 1758	2495455	Columba palumbus Linnaeus, 1758	31028	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columba	2495404	Columba palumbus	2495455	LC
2479964	Poicephalus senegalus (Linnaeus, 1766)	2479964	Poicephalus senegalus (Linnaeus, 1766)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Poicephalus	2479946	Poicephalus senegalus	2479964	LC
2481263	Gelochelidon nilotica (Gmelin, 1789)	2481263	Gelochelidon nilotica (Gmelin, 1789)	68	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Gelochelidon	2481216	Gelochelidon nilotica	2481263	LC
6092830	Spinus spinus (Linnaeus, 1758)	6092830	Spinus spinus (Linnaeus, 1758)	3713	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus spinus	6092830	LC
2490264	Anthus godlewskii (Taczanowski, 1876)	2490264	Anthus godlewskii (Taczanowski, 1876)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus godlewskii	2490264	LC
2498257	Aythya affinis (Eyton, 1838)	2498257	Aythya affinis (Eyton, 1838)	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya affinis	2498257	LC
2498285	Mergellus albellus (Linnaeus, 1758)	2498285	Mergellus albellus (Linnaeus, 1758)	1535	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergellus	2498284	Mergellus albellus	2498285	LC
2481782	Numenius minutus Gould, 1841	2481782	Numenius minutus Gould, 1841	68	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Numenius	2481781	Numenius minutus	2481782	LC
2490681	Calandrella brachydactyla (Leisler, 1814)	2490681	Calandrella brachydactyla (Leisler, 1814)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Calandrella	2490675	Calandrella brachydactyla	2490681	LC
2493549	Locustella fluviatilis (Wolf, 1810)	2493549	Locustella fluviatilis (Wolf, 1810)	67	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella fluviatilis	2493549	LC
2481714	Tringa totanus (Linnaeus, 1758)	2481714	Tringa totanus (Linnaeus, 1758)	8925	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa totanus	2481714	LC
2481740	Calidris temminckii (Leisler, 1812)	2481740	Calidris temminckii (Leisler, 1812)	231	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris temminckii	2481740	LC
7668711	Linaria flavirostris (Linnaeus, 1758)	7668711	Linaria flavirostris (Linnaeus, 1758)	234	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Linaria	8741507	Linaria flavirostris	7668711	LC
8773033	Dendrocoptes medius (Linnaeus, 1758)	8773033	Dendrocoptes medius (Linnaeus, 1758)	519	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dendrocoptes	4850317	Dendrocoptes medius	8773033	NE
2480332	Pluvialis apricaria (Linnaeus, 1758)	2480332	Pluvialis apricaria (Linnaeus, 1758)	2742	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis apricaria	2480332	LC
2480495	Circus pygargus (Linnaeus, 1758)	2480495	Circus pygargus (Linnaeus, 1758)	216	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus pygargus	2480495	LC
2482051	Podiceps grisegena (Boddaert, 1783)	2482051	Podiceps grisegena (Boddaert, 1783)	445	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Podiceps	2482049	Podiceps grisegena	2482051	LC
8249990	Ardenna grisea (J.F.Gmelin, 1789)	5739277	Puffinus griseus (Gmelin, 1789)	62	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Puffinus	5229335	Puffinus griseus	5739277	NT
2481798	Actitis macularius (Linnaeus, 1766)	2481798	Actitis macularius (Linnaeus, 1766)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Actitis	2481797	Actitis macularius	2481798	LC
2480308	Charadrius asiaticus Pallas, 1773	2480308	Charadrius asiaticus Pallas, 1773	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Charadrius	2480277	Charadrius asiaticus	2480308	LC
6100921	Sinosuthora webbiana (Gould, 1852)	6100921	Sinosuthora webbiana (Gould, 1852)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sinosuthora	6100920	Sinosuthora webbiana	6100921	LC
8000602	Mareca penelope (Linnaeus, 1758)	2498111	Anas penelope Linnaeus, 1758	8419	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas penelope	2498111	LC
5228199	Gallinula chloropus (Linnaeus, 1758)	5228199	Gallinula chloropus (Linnaeus, 1758)	14324	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199	LC
10095118	Microcarbo pygmaeus (Pallas, 1773)	10095118	Microcarbo pygmaeus (Pallas, 1773)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Microcarbo	8296977	Microcarbo pygmaeus	10095118	LC
2493551	Locustella luscinioides (Savi, 1824)	2493551	Locustella luscinioides (Savi, 1824)	1097	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella luscinioides	2493551	LC
4408785	Zoothera aurea (Holandre, 1825)	4408785	Zoothera aurea (Holandre, 1825)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Zoothera	2490889	Zoothera aurea	4408785	LC
2480327	Pluvialis squatarola (Linnaeus, 1758)	2480327	Pluvialis squatarola (Linnaeus, 1758)	1681	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Pluvialis	2480326	Pluvialis squatarola	2480327	LC
2493071	Phylloscopus borealis (J.H.Blasius, 1858)	2493071	Phylloscopus borealis (J.H.Blasius, 1858)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus borealis	2493071	LC
2490669	Galerida cristata (Linnaeus, 1758)	2490669	Galerida cristata (Linnaeus, 1758)	67	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Galerida	2490666	Galerida cristata	2490669	LC
5231245	Oenanthe isabellina (Temminck, 1829)	5231245	Oenanthe isabellina (Temminck, 1829)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe isabellina	5231245	LC
2477872	Dryocopus martius (Linnaeus, 1758)	2477872	Dryocopus martius (Linnaeus, 1758)	1208	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryocopus	2477865	Dryocopus martius	2477872	LC
2481670	Limnodromus scolopaceus (Say, 1822)	2481670	Limnodromus scolopaceus (Say, 1822)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Limnodromus	2481669	Limnodromus scolopaceus	2481670	LC
2482513	Corvus frugilegus Linnaeus, 1758	2482513	Corvus frugilegus Linnaeus, 1758	2970	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Corvus	2482468	Corvus frugilegus	2482513	LC
5231235	Oenanthe hispanica (Linnaeus, 1758)	5231235	Oenanthe hispanica (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe hispanica	5231235	LC
9465111	Anthus richardi Vieillot, 1818	9465111	Anthus richardi Vieillot, 1818	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus richardi	9465111	LC
2492605	Ficedula parva (Bechstein, 1792)	2492605	Ficedula parva (Bechstein, 1792)	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Ficedula	2492596	Ficedula parva	2492605	LC
2490266	Anthus pratensis (Linnaeus, 1758)	2490266	Anthus pratensis (Linnaeus, 1758)	9855	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus pratensis	2490266	LC
2494329	Coccothraustes coccothraustes (Linnaeus, 1758)	2494329	Coccothraustes coccothraustes (Linnaeus, 1758)	1846	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Coccothraustes	2494310	Coccothraustes coccothraustes	2494329	LC
2480506	Aquila chrysaetos (Linnaeus, 1758)	2480506	Aquila chrysaetos (Linnaeus, 1758)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aquila	2480498	Aquila chrysaetos	2480506	LC
2491482	Emberiza hortulana Linnaeus, 1758	2491482	Emberiza hortulana Linnaeus, 1758	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza hortulana	2491482	LC
