2022-12-31,11,14.976,14.554,15.205,14.979,14.543,15.214,15.040,14.600,15.230,15.019,14.580,15.220,14.357,13.816,14.554,14.978,86.323,52.529,8.347,380.452,385.688,38.945,52.209,0.222,373.692,0.000,7375.300,0.000,-999.000,-999.000,100.568,0.200,0.200,8.411,14.080,215.716,6.582,11.000,214.548,0.256,8.646,8.592,8.710,7.343,7.299,7.370,6.846,6.808,6.879,-999.000,-999.000,-999.000,8.890,10.666,11.081,10.827,11.354,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.933,6.911,6.960,7.456,6.862,9.161,18.446,0.676,0.676,0.675,0.710,0.686,0.688,0.680,0.737,0.533,,,,,,,,
2022-12-31,12,15.219,14.743,15.783,15.226,14.735,15.802,15.268,14.770,15.840,15.245,14.740,15.810,14.557,14.187,14.917,15.213,85.382,55.855,8.471,382.505,387.472,42.417,57.092,0.002,373.113,0.000,7004.633,0.130,-999.000,-999.000,100.563,0.200,0.200,8.700,15.370,212.997,6.870,12.230,212.128,0.254,8.796,8.714,8.886,7.407,7.362,7.441,6.890,6.852,6.914,-999.000,-999.000,-999.000,8.898,10.671,11.622,11.357,11.867,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.939,6.932,6.961,7.865,7.657,10.126,21.851,0.676,0.677,0.675,0.710,0.686,0.688,0.680,0.737,0.533,,,,,,,,
2022-12-31,13,15.199,14.982,15.468,15.204,14.991,15.483,15.236,14.990,15.540,15.208,14.970,15.500,14.461,14.295,14.635,15.177,84.355,35.358,3.858,377.083,385.772,22.812,36.802,0.000,368.808,0.000,7263.367,0.060,-999.000,-999.000,100.572,0.200,0.200,9.867,14.880,214.334,7.679,13.480,213.098,0.254,8.984,8.873,9.067,7.475,7.427,7.519,6.916,6.894,6.957,-999.000,-999.000,-999.000,8.897,10.672,11.992,11.870,12.074,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.952,6.945,6.958,8.473,8.774,11.232,23.362,0.676,0.677,0.676,0.710,0.686,0.688,0.680,0.737,0.532,,,,,,,,
2022-12-31,14,14.968,14.733,15.337,14.961,14.712,15.352,14.998,14.740,15.390,14.968,14.700,15.360,14.196,14.014,14.475,14.951,85.068,24.217,1.217,375.350,385.373,13.052,26.036,0.000,364.892,0.000,6968.133,0.290,-999.000,-999.000,100.594,0.200,0.200,9.477,15.590,213.596,7.487,12.790,212.571,0.254,9.195,9.077,9.296,7.573,7.513,7.619,6.989,6.940,7.023,-999.000,-999.000,-999.000,8.909,10.652,12.060,12.041,12.094,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.964,6.948,6.992,8.849,9.913,11.971,21.048,0.676,0.677,0.676,0.710,0.686,0.688,0.680,0.736,0.532,,,,,,,,
2022-12-31,15,15.137,14.796,15.493,15.138,14.778,15.487,15.178,14.800,15.460,15.156,14.780,15.470,14.277,14.073,14.456,15.124,80.739,9.642,0.035,380.737,383.925,8.926,10.891,0.000,373.685,0.000,7014.433,0.030,-999.000,-999.000,100.613,0.200,0.200,8.599,14.490,219.640,6.683,12.480,218.702,0.254,9.379,9.293,9.473,7.671,7.612,7.733,7.043,7.010,7.059,-999.000,-999.000,-999.000,8.907,10.637,12.019,11.963,12.048,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,6.995,6.975,7.012,8.971,10.596,12.159,18.693,0.676,0.676,0.676,0.710,0.685,0.687,0.680,0.736,0.532,,,,,,,,
2022-12-31,16,15.634,15.278,15.924,15.638,15.290,15.929,15.642,15.390,15.980,15.628,15.360,15.970,14.439,14.170,14.714,15.582,72.046,1.805,0.000,376.318,383.507,-0.478,2.188,0.000,368.220,0.000,6961.950,0.000,-999.000,-999.000,100.627,0.200,0.200,8.487,13.880,213.802,6.641,11.640,213.007,0.253,9.534,9.466,9.582,7.747,7.702,7.822,7.067,7.042,7.110,-999.000,-999.000,-999.000,8.899,10.678,11.846,11.714,11.963,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.004,6.971,7.049,8.703,10.815,11.958,15.912,0.677,0.675,0.676,0.710,0.685,0.687,0.680,0.735,0.531,,,,,,,,
2022-12-31,17,15.638,15.173,15.930,15.623,15.145,15.951,15.691,15.360,15.960,15.674,15.330,15.940,14.490,14.215,14.829,15.647,68.811,0.000,0.000,368.925,383.123,-9.851,0.000,0.000,359.917,0.000,6805.900,0.000,-999.000,-999.000,100.614,0.200,0.200,8.323,16.620,207.610,6.552,13.390,206.937,0.252,9.632,9.581,9.670,7.867,7.819,7.917,7.144,7.113,7.165,-999.000,-999.000,-999.000,8.905,10.643,11.590,11.449,11.708,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.031,7.013,7.049,8.127,10.583,11.402,13.122,0.677,0.674,0.676,0.710,0.685,0.687,0.680,0.735,0.531,,,,,,,,
2022-12-31,18,15.110,14.838,15.359,15.103,14.803,15.397,15.127,14.760,15.430,15.110,14.720,15.430,13.801,13.518,14.143,15.080,69.087,0.000,0.000,351.085,379.650,-24.305,0.000,0.000,341.030,0.000,7165.917,0.000,-999.000,-999.000,100.599,0.200,0.200,7.224,11.030,201.817,5.514,9.100,200.966,0.251,9.701,9.666,9.738,7.942,7.914,8.003,7.173,7.162,7.192,-999.000,-999.000,-999.000,8.899,10.677,11.263,11.075,11.452,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.039,7.020,7.049,7.532,10.074,10.665,10.046,0.677,0.674,0.676,0.710,0.685,0.687,0.681,0.737,0.531,,,,,,,,
2022-12-31,19,15.305,15.002,15.557,15.316,14.971,15.562,15.355,15.010,15.640,15.341,14.990,15.630,14.058,13.888,14.298,15.304,63.422,0.000,0.000,373.160,380.820,-3.370,0.000,0.000,364.850,0.000,7407.483,0.000,-999.000,-999.000,100.601,0.200,0.200,8.479,13.120,200.907,6.493,11.070,199.790,0.251,9.726,9.710,9.734,8.033,8.003,8.061,7.216,7.185,7.244,-999.000,-999.000,-999.000,8.913,10.685,10.993,10.914,11.082,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.035,7.017,7.049,6.890,9.396,9.690,7.672,0.677,0.674,0.676,0.710,0.685,0.687,0.681,0.738,0.531,,,,,,,,
2022-12-31,20,15.338,15.133,15.550,15.338,15.102,15.552,15.351,15.110,15.520,15.333,15.080,15.530,13.984,13.626,14.259,15.295,59.178,0.000,0.000,359.220,379.415,-16.219,0.000,0.000,349.527,0.000,7538.867,0.000,-999.000,-999.000,100.629,0.200,0.200,9.088,14.190,206.987,7.086,12.350,205.756,0.251,9.716,9.697,9.731,8.098,8.051,8.147,7.274,7.244,7.306,-999.000,-999.000,-999.000,8.906,10.687,10.799,10.636,10.924,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.051,7.046,7.059,6.408,8.697,8.856,6.815,0.677,0.673,0.676,0.710,0.686,0.688,0.681,0.738,0.531,,,,,,,,
2022-12-31,21,15.352,15.058,15.564,15.362,15.060,15.579,15.381,15.020,15.620,15.366,14.990,15.600,13.921,13.404,14.291,15.308,57.590,0.000,0.000,348.527,378.503,-26.382,0.000,0.000,338.458,0.000,7429.100,0.000,-999.000,-999.000,100.651,0.200,0.200,9.324,16.880,213.244,7.250,14.910,212.729,0.250,9.684,9.652,9.721,8.180,8.143,8.213,7.332,7.306,7.356,-999.000,-999.000,-999.000,8.916,10.666,10.469,10.345,10.643,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.050,7.046,7.056,5.946,8.059,8.108,4.297,0.677,0.671,0.676,0.710,0.686,0.688,0.681,0.738,0.530,,,,,,,,
2022-12-31,22,15.587,15.271,15.829,15.591,15.263,15.831,15.619,15.310,15.890,15.603,15.290,15.880,14.167,13.830,14.468,15.559,56.548,0.000,0.000,364.480,380.335,-12.211,0.000,0.000,355.010,0.000,7414.083,0.000,-999.000,-999.000,100.682,0.200,0.200,9.237,16.240,214.942,7.095,13.160,214.680,0.250,9.634,9.582,9.656,8.222,8.192,8.251,7.378,7.352,7.411,-999.000,-999.000,-999.000,8.909,10.678,10.288,10.259,10.335,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.077,7.053,7.092,5.400,7.375,7.233,3.447,0.677,0.670,0.676,0.710,0.686,0.687,0.681,0.738,0.530,,,,,,,,
2022-12-31,23,15.728,15.464,15.987,15.727,15.472,16.011,15.755,15.570,15.960,15.744,15.560,15.960,14.355,14.157,14.580,15.697,55.768,0.000,0.000,372.573,381.445,-5.109,0.000,0.000,363.832,0.000,7436.050,0.000,-999.000,-999.000,100.733,0.200,0.200,8.914,15.390,214.632,6.956,12.300,214.106,0.248,9.563,9.536,9.607,8.265,8.244,8.290,7.440,7.404,7.473,-999.000,-999.000,-999.000,8.894,10.675,10.283,10.271,10.296,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.106,7.085,7.128,5.055,6.769,6.650,4.499,0.677,0.670,0.676,0.710,0.685,0.687,0.681,0.737,0.530,,,,,,,,
2022-12-31,24,15.734,15.452,15.990,15.730,15.433,16.014,15.752,15.430,16.040,15.737,15.400,16.040,14.345,13.829,14.619,15.696,56.136,0.000,0.000,370.463,381.537,-7.487,0.000,0.000,361.257,0.000,7036.267,0.000,-999.000,-999.000,100.774,0.200,0.200,9.524,15.690,214.265,7.467,12.660,213.635,0.247,9.539,9.529,9.556,8.304,8.283,8.326,7.483,7.459,7.522,-999.000,-999.000,-999.000,8.888,10.672,10.302,10.284,10.318,-999.000,-999.000,-999.000,-999.000,-999.000,-999.000,7.131,7.105,7.147,4.926,6.350,6.388,5.193,0.676,0.670,0.676,0.710,0.685,0.687,0.681,0.737,0.529,,,,,,,,
